date,pression de la boule,vide bouilleur,niveau bouilleur,depression,temperature E,temperature S,debit 29% E,debit54% S ,pression calendre,amperage AP04
20-Jan-23 09:00:00,2.589120388,106.4799652,90.08094025,,89.83391571,86.4857254,0.020904809,Configure,0.00,16.37204742
20-Jan-23 10:00:00,2.585587978,106.6182785,89.99033356,,89.51544952,86.26757813,0.022851555,Configure,0.00,16.50143242
20-Jan-23 11:00:00,2.596068621,108.58284,90.50741577,,89.35881805,86.08792114,0.021406187,Configure,0.00,16.40533829
20-Jan-23 12:00:00,2.559823513,111.3692474,89.9415741,,89.28475189,85.96611786,0.024338154,Configure,0.00,16.36779404
20-Jan-23 13:00:00,2.56612277,114.6027069,90.46199799,,89.11278534,85.81517792,0.024391208,Configure,0.00,16.39167976
20-Jan-23 14:00:00,2.587098837,117.0988235,90.7042923,,88.95661926,85.59526825,0.024105044,Configure,0.00,16.29755211
20-Jan-23 15:00:00,2.553497791,115.404068,89.97628021,,88.79092407,85.45707703,0.022746863,Configure,0.00,16.15709305
20-Jan-23 16:00:00,2.562890768,116.2760696,90.10500336,,88.67047119,85.38890076,0.019705415,Configure,0.00,16.26200104
20-Jan-23 17:00:00,2.547350645,115.7833252,90.3551178,,88.76068115,85.37395477,0.022650765,Configure,0.00,16.38739586
20-Jan-23 18:00:00,2.552850246,116.4726639,90.30699158,,88.78252411,85.33716583,0.024973145,Configure,0.00,16.32244301
20-Jan-23 19:00:00,2.552219391,114.9264832,90.18270111,,88.78718567,85.39044952,0.021215299,Configure,0.00,16.37698364
20-Jan-23 20:00:00,2.540894747,113.4776001,90.44029999,,88.74546051,85.25822449,0.020696282,Configure,0.00,16.21570396
20-Jan-23 21:00:00,2.558246136,113.3462906,90.02178192,,88.75934601,85.34578705,0.023027783,Configure,0.00,16.16305733
20-Jan-23 22:00:00,2.576817036,112.8503113,90.45966339,,88.71063232,85.28672791,0.022967277,Configure,0.00,16.2439518
20-Jan-23 23:00:00,2.547744513,112.4413605,90.14742279,,88.83372498,85.46195984,0.021097751,Configure,0.00,16.3230114
21-Jan-23 00:00:00,2.538329124,112.33918,90.19248199,,88.82991791,85.39387512,0.023601308,Configure,0.00,16.34944153
21-Jan-23 01:00:00,2.561243534,112.2021103,90.75600433,,89.03195953,85.60951996,0.022963624,Configure,0.00,16.24474144
21-Jan-23 02:00:00,2.538594484,112.5725937,90.48299408,,89.22727203,85.81930542,0.026191093,Configure,0.00,16.11763
21-Jan-23 03:00:00,2.561619043,111.3002014,90.4695816,,89.34165955,85.87593842,0.024521964,Configure,0.00,16.05355453
21-Jan-23 04:00:00,2.559234619,109.5757904,90.50920868,,89.18902588,85.79748535,0.023897128,Configure,0.00,16.3210125
21-Jan-23 05:00:00,2.535945892,107.983223,90.4621048,,89.08889008,85.6813736,0.024462733,Configure,0.00,16.26236725
21-Jan-23 06:00:00,2.55990386,107.0800858,90.05120087,,89.06877899,85.60808563,0.02296162,Configure,0.00,16.21053123
21-Jan-23 07:00:00,2.540226936,107.0855942,90.18989563,,89.04719543,85.61502838,0.021613955,Configure,0.00,16.24913979
21-Jan-23 08:00:00,2.551537275,106.9846191,90.47840118,,89.02827454,85.56710052,0.021262629,Configure,0.00,16.26959419
21-Jan-23 09:00:00,2.560642242,107.5719376,90.61369324,,89.00405884,85.58378601,0.019770602,Configure,0.00,16.29785156
21-Jan-23 10:00:00,2.557449341,108.2025909,90.11306763,,88.85575104,85.43780518,0.021326777,Configure,0.00,16.1193428
21-Jan-23 11:00:00,2.571958303,110.1313171,90.66661072,,89.00712585,85.60253143,0.019817397,Configure,0.00,16.14393425
21-Jan-23 12:00:00,2.548271656,112.0512772,90.25673676,,89.11299133,85.74565887,0.018227575,Configure,0.00,16.30699158
21-Jan-23 13:00:00,2.574073315,114.3859177,90.35980988,,89.22627258,85.79737854,0.022354353,Configure,0.00,16.18815422
21-Jan-23 14:00:00,2.565360785,115.1495514,90.29214478,,89.14353943,85.74602509,0.024881981,Configure,0.00,16.24662018
21-Jan-23 15:00:00,2.566944838,114.8971939,90.40634918,,89.09833527,85.76734924,0.023480378,Configure,0.00,16.31834793
21-Jan-23 16:00:00,2.581455946,115.2218933,90.41040039,,89.15113831,85.78803253,0.021307351,Configure,0.00,16.27520752
21-Jan-23 17:00:00,2.566372156,115.4602432,90.2395401,,89.01855469,85.60217285,0.019530073,Configure,0.00,16.16370964
21-Jan-23 18:00:00,2.579476833,115.4918137,90.49803925,,88.97332001,85.57578278,0.023117756,Configure,0.00,16.23019409
21-Jan-23 19:00:00,2.568335056,115.4337769,90.28714752,,89.04039764,85.58343506,0.021853724,Configure,0.00,16.0866909
21-Jan-23 20:00:00,2.582155943,114.7986069,90.4477005,,88.92530823,85.50572968,0.021810066,Configure,0.00,16.14224434
21-Jan-23 21:00:00,2.567365646,114.5601044,90.41114044,,88.85767365,85.42913818,0.025295544,Configure,0.00,16.23797417
21-Jan-23 22:00:00,2.594842672,115.0844193,90.50521088,,88.86997223,85.47705841,0.018765243,Configure,0.00,16.25890923
21-Jan-23 23:00:00,2.581543922,113.9283142,90.42214966,,88.7838974,85.3479538,0.021366458,Configure,0.00,16.38304138
22-Jan-23 00:00:00,2.560353994,112.4563065,90.20417786,,88.72821808,85.22621155,0.022762934,Configure,0.00,16.35333061
22-Jan-23 01:00:00,2.54086709,111.0439758,90.80921173,,88.61117554,85.11869049,0.020822577,Configure,0.00,16.19020844
22-Jan-23 02:00:00,2.554682016,110.6404037,90.54272461,,88.62898254,85.14595795,0.023527661,Configure,0.00,16.25691223
22-Jan-23 03:00:00,2.55559659,110.2296906,90.45412445,,89.22026825,85.735672,0.024513455,Configure,0.00,16.27349281
22-Jan-23 04:00:00,2.548915863,109.867363,90.61878967,,88.97111511,85.53865051,0.023095829,Configure,0.00,16.15132713
22-Jan-23 05:00:00,2.569099188,109.4608459,90.21658325,,88.76761627,85.3436203,0.024546454,Configure,0.00,16.34027672
22-Jan-23 06:00:00,2.572938919,108.4321594,89.69916534,,88.67783356,85.21764374,0.021450209,Configure,0.00,16.4759388
22-Jan-23 07:00:00,2.577148676,107.4760742,89.93894958,,88.56240082,85.13188934,0.021316938,Configure,0.00,16.32753754
22-Jan-23 08:00:00,2.556825161,108.2718124,90.1100769,,88.44203186,85.00679016,0.020542545,Configure,0.00,16.25243378
22-Jan-23 09:00:00,2.576550722,107.7376709,90.76803589,,88.32067108,84.88987732,0.020005185,Configure,0.00,16.30364799
22-Jan-23 10:00:00,2.575833559,107.6641617,90.27725983,,88.27433014,84.88887024,0.022196405,Configure,0.00,16.27817154
22-Jan-23 11:00:00,2.574507236,108.5986023,90.38637543,,88.30290222,84.89122009,0.020639563,Configure,0.00,16.20664597
22-Jan-23 12:00:00,2.570096731,111.8570251,90.65111542,,88.26816559,84.9262619,0.020871587,Configure,0.00,16.27508926
22-Jan-23 13:00:00,2.588888884,115.0307083,90.52846527,,88.30290985,84.91081238,0.020846087,Configure,0.00,16.47013664
22-Jan-23 14:00:00,2.597915888,116.2691193,90.51699829,,88.26299286,84.86149597,0.019605881,Configure,0.00,16.29139519
22-Jan-23 15:00:00,2.577337027,115.5309906,90.9156189,,88.07400513,84.78959656,0.023732034,Configure,0.00,16.32713509
22-Jan-23 16:00:00,2.562469482,115.5915833,90.83049774,,88.07538605,84.69258118,0.021253306,Configure,0.00,16.3761692
22-Jan-23 17:00:00,2.542085648,115.40271,90.45909119,,87.88876343,84.43727112,0.02293534,Configure,0.00,16.26111221
22-Jan-23 18:00:00,2.542235374,116.0330429,90.64562988,,87.83790588,84.35277557,0.021837233,Configure,0.00,16.16501427
22-Jan-23 19:00:00,2.551614285,116.1055527,90.58747101,,87.6856308,84.22103882,0.021692866,Configure,0.00,16.11942101
22-Jan-23 20:00:00,2.52971673,115.3701324,90.721138,,87.60095978,84.11538696,0.023995226,Configure,0.00,16.34316444
22-Jan-23 21:00:00,2.553039074,114.9272385,90.2357254,,87.53792572,84.07788086,0.021137996,Configure,0.00,16.04527473
22-Jan-23 22:00:00,2.557642221,115.0632706,90.04312897,,87.43264008,83.96179199,0.023790233,Configure,0.00,16.15986061
22-Jan-23 23:00:00,2.552549124,115.363884,90.33475494,,87.49378204,83.99305725,0.024044711,Configure,0.00,16.18283463
23-Jan-23 00:00:00,2.545270205,115.2435303,90.58682251,,87.42225647,83.9723587,0.021043209,Configure,0.00,16.05878639
23-Jan-23 01:00:00,2.5577209,114.212677,90.71596527,,87.17010498,83.69597626,0.019206218,Configure,0.00,16.13263321
23-Jan-23 02:00:00,2.545802832,113.4159393,90.48439026,,87.06803894,83.55555725,0.02388637,Configure,0.00,16.12103653
23-Jan-23 03:00:00,2.555720568,114.344986,90.21724701,,86.87164307,83.42081451,0.020910989,Configure,0.00,16.13396454
23-Jan-23 04:00:00,2.555932999,114.257576,90.29909515,,86.75971985,83.25437927,0.023378327,Configure,0.00,16.16469002
23-Jan-23 05:00:00,2.539093494,114.2105713,90.66896057,,86.5899353,83.05077362,0.023128955,Configure,0.00,16.28352928
23-Jan-23 06:00:00,2.526006222,111.8190918,90.57559967,,86.43515778,82.94717407,0.026102845,Configure,0.00,16.22845078
23-Jan-23 07:00:00,2.534787655,109.5426102,89.76248169,,86.4213562,82.8854599,0.022744393,Configure,0.00,16.19407272
23-Jan-23 08:00:00,2.532821417,108.9206924,90.32540131,,86.62471771,83.14664459,0.020891583,Configure,0.00,16.17837906
23-Jan-23 09:00:00,2.548046112,108.0836868,90.00577545,,86.72805023,83.23310089,0.022336822,Configure,0.00,16.23975372
23-Jan-23 10:00:00,2.541656017,108.4460449,90.4590683,,86.43405151,82.93522644,0.021875236,Configure,0.00,16.19855499
23-Jan-23 11:00:00,2.555361748,110.994751,90.47402191,,86.32339478,82.8219223,0.023242868,Configure,0.00,16.16127014
23-Jan-23 12:00:00,2.545251131,112.2737656,90.3883667,,87.03587341,83.47452545,0.023946157,Configure,0.00,16.28422165
23-Jan-23 13:00:00,2.54954958,113.662262,90.48980713,,87.39754486,83.82212067,0.024659647,Configure,0.00,16.05243683
23-Jan-23 14:00:00,2.554459572,114.9496918,90.6442337,,87.53985596,83.99446869,0.022011725,Configure,0.00,16.06438828
23-Jan-23 15:00:00,2.532119751,115.0666885,90.31741333,,87.04269409,83.6738739,0.023374235,Configure,0.00,16.23875427
23-Jan-23 16:00:00,2.547857046,115.2848587,90.5736084,,87.01429749,83.6390686,0.021068972,Configure,0.00,16.29364586
23-Jan-23 17:00:00,2.535645008,114.505394,90.42259979,,86.91778564,83.4406662,0.023537263,Configure,0.00,16.11318588
23-Jan-23 18:00:00,2.557431221,115.1746597,90.07250214,,86.86595917,83.37001038,0.022826852,Configure,0.00,16.28792953
23-Jan-23 19:00:00,2.537171602,115.611969,90.11067963,,86.60076141,83.39559937,0.021236159,Configure,0.00,15.98890209
23-Jan-23 20:00:00,2.306964636,715.211853,89.52316284,,74.63406372,77.80417633,0.021994404,Configure,0.00,1.08882E-16
23-Jan-23 21:00:00,1.461438894,716.0188599,89.71194458,,55.35214615,18.8982048,0.019053275,Configure,0.00,1.08882E-16
23-Jan-23 22:00:00,2.311113119,738.473938,90.99234009,,30.05601501,28.73048782,0.021309268,Configure,0.00,11.68282604
23-Jan-23 23:00:00,2.276992559,807.7695923,91.58738708,,79.64313507,77.71938324,0.019495502,Configure,0.00,11.54076099
24-Jan-23 00:00:00,2.762602568,1032.323486,91.28530121,,88.50124359,88.40525055,9.736961365,Configure,0.00,11.40151882
24-Jan-23 01:00:00,2.872231245,1032.350464,91.29319763,,88.16975403,88.0851593,10.17257118,Configure,0.00,11.36214638
24-Jan-23 02:00:00,2.91707468,1032.408203,91.58960724,,88.29723358,88.20256042,10.4017868,Configure,0.00,11.35363483
24-Jan-23 03:00:00,2.9605124,1032.384644,91.66487885,,89.3110733,89.1870575,10.43742561,Configure,0.00,11.39433098
24-Jan-23 04:00:00,2.941328287,1032.405151,91.30237579,,90.17526245,90.07672882,10.51124954,Configure,0.00,11.3693819
24-Jan-23 05:00:00,2.909289598,1032.389893,91.60967255,,90.14006042,90.04396057,10.44364929,Configure,0.00,11.34979725
24-Jan-23 06:00:00,2.888943672,1032.435913,91.39770508,,90.20668793,90.11991882,10.53265572,Configure,0.00,11.29531956
24-Jan-23 07:00:00,2.85313201,1032.410889,91.49814606,,85.98245239,86.14276886,10.56434822,Configure,0.00,11.38423824
24-Jan-23 08:00:00,0.647233427,447.9502258,90.10246277,,75.58279419,81.55531311,0.020976709,Configure,0.00,7.90634E-17
24-Jan-23 09:00:00,-0.073539734,694.0663452,89.62767029,,65.02243805,48.56448746,1.321610689,Configure,0.00,7.90634E-17
24-Jan-23 10:00:00,-0.004652574,758.4203491,89.95639801,,51.92823029,48.26929474,0.019470274,Configure,0.00,7.90634E-17
24-Jan-23 11:00:00,-0.003722981,760.5177612,89.7466507,,53.69805908,17.79043198,0.023956345,Configure,0.00,7.90634E-17
24-Jan-23 12:00:00,-0.00381649,764.152832,89.68783569,,37.82044983,16.44065475,0.019847201,Configure,0.00,7.90634E-17
24-Jan-23 13:00:00,-0.00421487,763.5276489,90.00257111,,34.22229004,14.22086525,0.021304,Configure,0.00,7.90634E-17
24-Jan-23 14:00:00,-0.005021809,763.1125488,89.82118225,,33.86295319,15.73848915,0.02316325,Configure,0.00,7.90634E-17
24-Jan-23 15:00:00,-0.005345015,761.7424316,89.86400604,,32.04936981,16.12491798,0.020947276,Configure,0.00,7.90634E-17
24-Jan-23 16:00:00,-0.005606555,761.9338989,90.35912323,,30.38271904,21.85730362,0.023666056,Configure,0.00,7.90634E-17
24-Jan-23 17:00:00,-0.00569933,762.4832764,89.98934937,,29.67882729,22.32587814,0.020684687,Configure,0.00,7.90634E-17
24-Jan-23 18:00:00,-0.006667084,762.1359253,89.85810852,,28.39463425,21.75726318,0.020938538,Configure,0.00,7.90634E-17
24-Jan-23 19:00:00,2.994416237,1032.258301,90.4026947,,30.24528694,33.4111824,0.024951417,Configure,0.00,7.90634E-17
24-Jan-23 20:00:00,3.095298052,530.2575073,90.38036346,,34.82297134,34.74528503,0.02232457,Configure,0.00,15.5474987
24-Jan-23 21:00:00,2.809535503,442.0679016,89.94847107,,36.33891296,36.2660408,0.021039633,Configure,0.00,15.60639286
24-Jan-23 22:00:00,2.792296648,440.2294922,90.23931885,,37.9037056,37.82791519,0.020391805,Configure,0.00,15.55238247
24-Jan-23 23:00:00,2.834776878,454.3616028,90.09331512,,39.30829239,39.23987579,0.021000121,Configure,0.00,15.54117489
25-Jan-23 00:00:00,2.887644053,501.8570557,90.03397369,,40.78704834,40.71409607,0.023006303,Configure,0.00,15.58425045
25-Jan-23 01:00:00,2.907751083,497.1220093,89.9353714,,42.24799728,42.18857193,0.020117164,Configure,0.00,15.53068256
25-Jan-23 02:00:00,2.946790218,528.8323364,89.59286499,,43.71759033,43.63439941,0.01924824,Configure,0.00,15.54828262
25-Jan-23 03:00:00,2.985669136,552.1890869,89.99517822,,45.14395905,45.07463837,0.022126181,Configure,0.00,15.42963505
25-Jan-23 04:00:00,2.999221087,576.6360474,90.12451935,,46.5353508,46.47003937,0.023089383,Configure,0.00,15.44235134
25-Jan-23 05:00:00,3.264177561,766.0026855,89.8666153,,47.92729187,47.84358597,0.023465142,Configure,0.00,15.63495827
25-Jan-23 06:00:00,3.262912512,766.2990112,90.807724,,49.21789551,49.17389679,0.021799602,Configure,0.00,15.67468452
25-Jan-23 07:00:00,3.244488955,766.6123047,90.09610748,,50.50953293,50.47155762,0.024917005,Configure,0.00,15.50414276
25-Jan-23 08:00:00,2.597260475,372.8770752,90.07391357,,55.44270325,54.99716949,0.0235784,Configure,0.00,15.51089382
25-Jan-23 09:00:00,2.349186659,204.1888123,90.37676239,,86.58589935,85.18798065,0.024060139,Configure,0.00,15.91546535
25-Jan-23 10:00:00,2.325231552,170.505188,90.40777588,,78.00396729,74.74176025,0.023044234,Configure,0.00,15.95073414
25-Jan-23 11:00:00,2.397182226,173.3150024,91.06584167,,79.44134521,76.08774567,0.024033865,Configure,0.00,15.83286858
25-Jan-23 12:00:00,2.447115421,178.2005463,95.05721283,,83.1978302,79.93238831,0.023587611,Configure,0.00,16.12882614
25-Jan-23 13:00:00,2.445285082,175.2704315,94.02893829,,82.5471344,79.41506958,0.021599049,Configure,0.00,15.98911381
25-Jan-23 14:00:00,2.436379194,177.2494354,91.32442474,,83.04733276,79.69269562,0.023761515,Configure,0.00,16.08437538
25-Jan-23 15:00:00,2.482738256,177.9653931,90.37875366,,83.31788635,80.11509705,0.021398975,Configure,0.00,16.02114105
25-Jan-23 16:00:00,2.464394093,176.5635223,90.57344055,,83.63136292,80.44475555,0.02301163,Configure,0.00,16.07329941
25-Jan-23 17:00:00,2.51663065,170.3636017,90.55419159,,84.24365234,80.98046112,0.022818176,Configure,0.00,16.0736618
25-Jan-23 18:00:00,2.504436016,169.9827118,90.79703522,,84.590065,81.3141861,0.022819962,Configure,0.00,16.14647102
25-Jan-23 19:00:00,2.528726101,168.9192352,90.616745,,84.88108063,81.58309937,0.023154097,Configure,0.00,16.13158417
25-Jan-23 20:00:00,2.537718296,169.4099121,90.65255737,,84.71190643,81.17076874,0.022111977,Configure,0.00,16.08491707
25-Jan-23 21:00:00,2.530806303,167.0978241,90.65988159,,85.8372345,82.22754669,0.02232453,Configure,0.00,16.08785248
25-Jan-23 22:00:00,2.520823479,166.0005341,90.74327087,,86.42457581,82.8704071,0.022798344,Configure,0.00,16.1705246
25-Jan-23 23:00:00,2.541885376,166.818512,90.23848724,,87.24542999,83.6995163,0.022369623,Configure,0.00,16.18907547
26-Jan-23 00:00:00,2.553275347,166.1727295,90.51462555,,87.89460754,84.33969879,0.020266131,Configure,0.00,16.1794796
26-Jan-23 01:00:00,2.530724764,165.6820679,90.72935486,,88.47188568,84.93202209,0.024870135,Configure,0.00,16.22255707
26-Jan-23 02:00:00,2.540664673,164.7557983,90.59846497,,87.90480804,84.55393219,0.023819266,Configure,0.00,16.3809967
26-Jan-23 03:00:00,2.528298855,165.0632935,90.55634308,,88.00547028,84.63816071,0.023056777,Configure,0.00,16.2211113
26-Jan-23 04:00:00,2.532350063,163.9702911,90.76924133,,88.02347565,84.63591003,0.020601099,Configure,0.00,16.21639061
26-Jan-23 05:00:00,2.562483549,163.6899414,90.49777222,,87.95518494,84.59294891,0.019011764,Configure,0.00,16.40007782
26-Jan-23 06:00:00,2.554556131,161.8915863,90.32212067,,88.0872879,84.70625305,0.020553876,Configure,0.00,16.39461517
26-Jan-23 07:00:00,2.53757453,160.5715485,90.91047668,,88.03662109,84.72255707,0.020228632,Configure,0.00,16.43190956
26-Jan-23 08:00:00,2.542666912,159.1802826,90.75834656,,88.12036133,84.77301788,0.02153606,Configure,0.00,16.43891144
26-Jan-23 09:00:00,2.54917717,158.7552643,90.53543854,,87.98397064,84.67098999,0.021892209,Configure,0.00,16.35101128
26-Jan-23 10:00:00,2.550462246,159.6633148,90.7408371,,87.92711639,84.57353973,0.02152646,Configure,0.00,16.28018379
26-Jan-23 11:00:00,2.540105343,161.8428955,90.71845245,,87.90185547,84.57263184,0.020356556,Configure,0.00,16.35878372
26-Jan-23 12:00:00,2.541455269,164.0005951,90.684021,,87.85939026,84.51676941,0.023084655,Configure,0.00,16.23564911
26-Jan-23 13:00:00,2.54701829,167.7095642,90.58667755,,87.68146515,84.27774811,0.023537412,Configure,0.00,16.33141708
26-Jan-23 14:00:00,2.533243895,169.8117218,90.67115021,,87.7029953,84.31684875,0.021320131,Configure,0.00,16.25440025
26-Jan-23 15:00:00,2.535951138,168.313736,90.43772888,,87.58512878,84.22927094,0.023869377,Configure,0.00,16.36631012
26-Jan-23 16:00:00,2.544476509,166.8637085,90.83158875,,87.52292633,84.14581299,0.022869742,Configure,0.00,16.25662613
26-Jan-23 17:00:00,2.548843861,162.4624634,90.89722443,,87.66210938,84.32660675,0.022697777,Configure,0.00,16.28170586
26-Jan-23 18:00:00,2.552458048,162.6252136,90.72509766,,87.57608795,84.16733551,0.023025678,Configure,0.00,16.33640862
26-Jan-23 19:00:00,2.562100649,161.3880463,90.89250946,,87.43305969,84.01087952,0.021377783,Configure,0.00,16.27894783
26-Jan-23 20:00:00,2.516550303,160.258728,90.55142212,,87.75085449,84.2592926,0.022936549,Configure,0.00,16.34794807
26-Jan-23 21:00:00,2.555487871,159.8635559,90.44450378,,88.27870941,84.72438049,0.023027224,Configure,0.00,16.18904114
26-Jan-23 22:00:00,2.54065156,160.0232697,90.68080902,,88.42153931,84.90724182,0.022542968,Configure,0.00,16.23744965
26-Jan-23 23:00:00,2.529538155,159.8311157,90.70966339,,88.659935,85.11968994,0.025775412,Configure,0.00,16.17252731
27-Jan-23 00:00:00,2.549635172,159.5842285,90.84966278,,88.97053528,85.47212219,0.023013232,Configure,0.00,16.25940514
27-Jan-23 01:00:00,2.555104494,159.3338013,90.76176453,,89.20202637,85.72538757,0.023697516,Configure,0.00,16.21879196
27-Jan-23 02:00:00,2.564666033,158.1866455,90.94850922,,89.50944519,86.0473938,0.023914335,Configure,0.00,16.34920883
27-Jan-23 03:00:00,2.56687665,158.0209808,92.63356781,,89.83934784,86.33699036,0.025878487,Configure,0.00,16.34322929
27-Jan-23 04:00:00,2.571886778,157.3901825,93.32956696,,89.88704681,86.42957306,0.022898998,Configure,0.00,16.32160378
27-Jan-23 05:00:00,2.566230297,158.4750214,94.45561981,,89.91769409,86.41635895,0.022123752,Configure,0.00,16.29258537
27-Jan-23 06:00:00,2.562139034,158.7047882,93.87058258,,89.96025085,86.48886108,0.024522996,Configure,0.00,16.40116882
27-Jan-23 07:00:00,2.572717905,158.0831299,92.82849121,,89.92845917,86.41055298,0.023932718,Configure,0.00,16.3762188
27-Jan-23 08:00:00,2.590765953,159.491745,92.44989777,,89.87371063,86.39228821,0.024423053,Configure,0.00,16.53919029
27-Jan-23 09:00:00,2.592263937,156.4116669,91.85903168,,89.66877747,86.28336334,0.02371748,Configure,0.00,16.40705681
27-Jan-23 10:00:00,2.582420588,156.2437134,91.25218201,,89.43200684,86.05722046,0.022822404,Configure,0.00,16.29442024
27-Jan-23 11:00:00,2.582232237,158.4789581,91.03011322,,89.24601746,85.91201782,0.023611268,Configure,0.00,16.3701458
27-Jan-23 12:00:00,2.583733082,159.5840149,90.52187347,,89.05882263,85.59772491,0.023394302,Configure,0.00,16.38441467
27-Jan-23 13:00:00,2.577528,160.1928101,91.08133698,,88.84151459,85.32247162,0.021468602,Configure,0.00,16.40553665
27-Jan-23 14:00:00,2.566878319,161.4865723,90.40209198,,88.70053864,85.05982971,0.022924248,Configure,0.00,16.37028313
27-Jan-23 15:00:00,2.577589989,161.0194855,90.81851196,,88.54684448,84.94122314,0.0218814,Configure,0.00,16.386446
27-Jan-23 16:00:00,2.558272362,160.194458,90.91803741,,88.33074951,84.78292084,0.022149762,Configure,0.00,16.33621407
27-Jan-23 17:00:00,2.569046259,161.838623,90.8556366,,88.39968109,84.75198364,0.020222016,Configure,0.00,16.35489082
27-Jan-23 18:00:00,2.554669857,160.8468475,90.93774414,,88.2301712,84.53074646,0.019698519,Configure,0.00,16.20024109
27-Jan-23 19:00:00,2.543976545,159.6471558,90.79159546,,88.1414566,84.43928528,0.023343094,Configure,0.00,16.36340904
27-Jan-23 20:00:00,2.553722858,159.2988739,90.50050354,,87.55747986,83.91924286,0.020596912,Configure,0.00,16.36491966
27-Jan-23 21:00:00,2.563326597,151.133606,90.5762558,,87.38634491,83.75667572,0.023104139,Configure,0.00,16.26317215
27-Jan-23 22:00:00,2.551137924,150.5426331,90.84358215,,87.21588898,83.6397934,0.021528305,Configure,0.00,16.24057198
27-Jan-23 23:00:00,2.563946724,150.2487793,90.45937347,,86.99393463,83.42129517,0.020758493,Configure,0.00,16.34117699
28-Jan-23 00:00:00,2.555473804,145.0725555,90.65406799,,86.81622314,83.25035858,0.024465185,Configure,0.00,16.27029228
28-Jan-23 01:00:00,2.557524443,145.2463837,90.62476349,,86.66913605,83.14958954,0.024229713,Configure,0.00,16.24315834
28-Jan-23 02:00:00,2.566779375,121.7126999,90.85186005,,86.54769897,82.98322296,0.022712626,Configure,0.00,16.22673035
28-Jan-23 03:00:00,2.550708055,113.5042419,90.97745514,,86.44448853,82.95116425,0.02313694,Configure,0.00,16.27005196
28-Jan-23 04:00:00,2.566109657,113.4399414,90.83987427,,86.80805206,83.24826813,0.025735419,Configure,0.00,16.26687813
28-Jan-23 05:00:00,2.540538788,113.1653671,90.63391113,,86.90785217,83.41407013,0.025431933,Configure,0.00,16.35063362
28-Jan-23 06:00:00,2.556767941,112.056366,89.94226837,,87.0042038,83.50146484,0.021885261,Configure,0.00,16.31801033
28-Jan-23 07:00:00,2.555327177,111.5325089,90.36411285,,87.16023254,83.65686035,0.023010474,Configure,0.00,16.4861393
28-Jan-23 08:00:00,2.545773745,112.7630844,90.21001434,,87.30059052,83.79371643,0.02330834,Configure,0.00,16.20260239
28-Jan-23 09:00:00,2.53253746,111.5195465,90.4574585,,87.34669495,83.86048889,0.023398835,Configure,0.00,16.1777401
28-Jan-23 10:00:00,2.534934044,111.8494568,90.33463287,,87.15238953,83.70191956,0.02460683,Configure,0.00,16.54813766
28-Jan-23 11:00:00,2.541224241,113.8205414,90.24694061,,87.54400635,84.20293427,0.019753255,Configure,0.00,16.3466568
28-Jan-23 12:00:00,2.545781136,114.55616,90.42549896,,87.41725159,84.25867462,0.022870062,Configure,0.00,16.23349571
28-Jan-23 13:00:00,2.550127745,115.2341919,90.71003723,,87.73214722,84.58908081,0.02366174,Configure,0.00,16.26579666
28-Jan-23 14:00:00,2.581094265,115.9118958,90.70635223,,87.4697876,84.34275055,0.020421341,Configure,0.00,16.21869659
28-Jan-23 15:00:00,2.602715254,115.4837875,90.61736298,,87.83283997,84.88996124,0.021688761,Configure,0.00,16.48903084
28-Jan-23 16:00:00,2.592888117,113.8379898,90.18127441,,90.8396759,87.98667145,0.022693589,Configure,0.00,16.68860245
28-Jan-23 17:00:00,2.621841431,113.1263046,90.45510101,,90.11030579,87.6769104,0.020487275,Configure,0.00,16.69092751
28-Jan-23 18:00:00,2.614298344,113.8129883,90.69500732,,87.18784332,85.04543304,0.022200661,Configure,0.00,16.50713539
28-Jan-23 19:00:00,2.601967812,113.7118454,90.70906067,,85.65074921,83.32671356,0.022286981,Configure,0.00,16.33908081
28-Jan-23 20:00:00,2.599238634,112.0283127,91.30082703,,85.1039505,82.49073029,0.022747438,Configure,0.00,16.38825226
28-Jan-23 21:00:00,2.593342781,111.7701569,90.64256287,,84.73789215,81.68937683,0.021835657,Configure,0.00,16.34862137
28-Jan-23 22:00:00,2.564204693,111.2237625,90.60767365,,84.9723053,81.92448425,0.021264859,Configure,0.00,16.28608513
28-Jan-23 23:00:00,2.530488968,110.0652924,90.56231689,,85.05158997,82.30573273,0.021755014,Configure,0.00,16.3680687
29-Jan-23 00:00:00,2.535073757,110.5345917,90.46284485,,81.35042572,81.26265717,0.020585459,Configure,0.00,16.02853394
29-Jan-23 01:00:00,2.52661252,110.0260468,90.58829498,,81.95841217,81.85263824,0.024128938,Configure,0.00,15.97971058
29-Jan-23 02:00:00,2.543101788,109.4694519,90.5542984,,82.4491806,82.34166718,0.021640984,Configure,0.00,16.10974121
29-Jan-23 03:00:00,2.538323641,109.0526276,90.43113708,,82.92304993,82.80422211,0.023267336,Configure,0.00,16.30215263
29-Jan-23 04:00:00,2.537963152,108.5150757,90.33435059,,83.23191833,83.16663361,0.019569114,Configure,0.00,16.19464111
29-Jan-23 05:00:00,2.544197083,109.4238968,90.5316391,,83.55575562,83.45923615,0.020900754,Configure,0.00,16.15262413
29-Jan-23 06:00:00,2.550394297,108.3498688,90.61257172,,88.38439178,85.27348328,0.020815453,Configure,0.00,16.31104469
